date,state,actuals.hospitalBeds.currentUsageCovid,actuals.newCases,metrics.infectionRate,metrics.vaccinationsCompletedRatio,actuals.newDeaths,metrics.weeklyNewCasesPer100k
2021-08-18,WI,821.0,1667.0,1.1,0.528,17.0,169.7
2021-08-19,WI,809.0,1796.0,1.1,0.528,3.0,172.1
2021-08-20,WI,821.0,1825.0,1.1,0.529,12.0,167.6
2021-08-21,WI,787.0,0.0,1.1,0.53,0.0,172.4
2021-08-22,WI,812.0,0.0,1.1,0.531,0.0,177.2
2021-08-23,WI,893.0,3282.0,1.1,0.533,5.0,182.0
2021-08-24,WI,920.0,2600.0,1.09,0.533,33.0,191.8
2021-08-25,WI,906.0,1930.0,1.09,0.534,10.0,196.4
2021-08-26,WI,842.0,2327.0,1.09,0.535,13.0,205.5
2021-08-27,WI,892.0,2584.0,1.08,0.536,9.0,218.5
2021-08-28,WI,883.0,0.0,1.08,0.537,0.0,222.7
2021-08-29,WI,940.0,0.0,1.07,0.539,0.0,226.9
2021-08-30,WI,1021.0,4014.0,1.07,0.539,7.0,231.1
2021-08-31,WI,1024.0,2628.0,1.06,0.54,17.0,231.6
2021-09-01,WI,1043.0,2275.0,1.06,0.541,34.0,237.5
2021-09-02,WI,1046.0,2718.0,1.06,0.542,13.0,244.2
2021-09-03,WI,1033.0,2262.0,1.06,0.543,12.0,238.7
2021-09-04,WI,1039.0,0.0,1.06,0.544,0.0,241.0
2021-09-05,WI,1055.0,0.0,1.07,0.545,0.0,243.4
2021-09-06,WI,1048.0,4425.0,1.07,0.546,15.0,245.7
2021-09-07,WI,1176.0,944.0,1.08,0.546,3.0,216.8
2021-09-08,WI,1156.0,2460.0,1.09,0.546,18.0,220.0
2021-09-09,WI,1178.0,2167.0,1.09,0.547,32.0,210.5
2021-09-10,WI,1100.0,2756.0,1.1,0.548,24.0,219.0
2021-09-11,WI,1133.0,0.0,1.11,0.549,0.0,216.0
2021-09-12,WI,1090.0,0.0,1.12,0.55,0.0,212.9
2021-09-13,WI,1107.0,3891.0,1.12,0.551,19.0,209.8
2021-09-14,WI,1110.0,2430.0,1.13,0.551,14.0,235.4
2021-09-15,WI,1121.0,4071.0,1.13,0.552,20.0,263.0
2021-09-16,WI,1148.0,3979.0,1.13,0.553,16.0,294.2
2021-09-17,WI,1184.0,3554.0,1.12,0.554,21.0,307.9
2021-09-18,WI,1172.0,0.0,1.12,0.555,0.0,330.4
2021-09-19,WI,1178.0,0.0,1.11,0.556,0.0,353.0
2021-09-20,WI,1180.0,7832.0,1.1,0.557,10.0,375.5
2021-09-21,WI,1168.0,4127.0,1.09,0.557,18.0,404.7
2021-09-22,WI,1233.0,3146.0,1.08,0.558,23.0,388.8
2021-09-23,WI,1236.0,3593.0,1.07,0.559,21.0,382.2
2021-09-24,WI,1208.0,3194.0,1.05,0.56,19.0,376.0
2021-09-25,WI,1175.0,0.0,1.04,0.561,0.0,369.2
2021-09-26,WI,1191.0,0.0,1.03,0.562,0.0,362.3
2021-09-27,WI,1255.0,6640.0,1.02,0.563,19.0,355.5
2021-09-28,WI,1203.0,3679.0,1.01,0.563,36.0,347.8
2021-09-29,WI,1216.0,3324.0,1.0,0.564,19.0,350.9
2021-09-30,WI,1249.0,2758.0,0.99,0.564,20.0,336.5
2021-10-01,WI,1230.0,3982.0,0.98,0.565,13.0,350.1
2021-10-02,WI,1212.0,0.0,0.98,0.566,0.0,349.3
2021-10-03,WI,1201.0,0.0,0.97,0.567,0.0,348.6
2021-10-04,WI,1304.0,6512.0,0.96,0.568,33.0,347.9
2021-10-05,WI,1266.0,4823.0,0.96,0.568,26.0,367.5
2021-10-06,WI,1258.0,2704.0,0.95,0.569,10.0,356.9
2021-10-07,WI,1270.0,3309.0,0.95,0.569,19.0,366.3
2021-10-08,WI,1267.0,3481.0,0.94,0.571,17.0,357.7
2021-10-09,WI,1254.0,0.0,0.94,0.571,0.0,353.2
2021-10-10,WI,1264.0,0.0,0.93,0.572,0.0,348.6
2021-10-11,WI,1313.0,5711.0,0.93,0.573,48.0,344.0
2021-10-12,WI,1327.0,3416.0,0.93,0.573,47.0,319.8
2021-10-13,WI,1296.0,2860.0,0.92,0.574,23.0,322.5
2021-10-14,WI,1239.0,2960.0,0.92,0.574,17.0,316.5
2021-10-15,WI,1212.0,0.0,0.92,0.575,0.0,286.6
2021-10-16,WI,1156.0,0.0,0.93,0.576,0.0,283.7
2021-10-17,WI,1133.0,5213.0,0.93,0.576,21.0,280.9
2021-10-18,WI,1157.0,2830.0,0.93,0.577,2.0,296.8
2021-10-19,WI,1191.0,2030.0,0.94,0.577,17.0,273.0
2021-10-20,WI,1196.0,2432.0,0.94,0.577,26.0,265.6
2021-10-21,WI,1112.0,2674.0,0.95,0.578,19.0,260.7
2021-10-22,WI,1097.0,2378.0,0.96,0.579,33.0,271.7
2021-10-23,WI,1042.0,0.0,0.97,0.579,0.0,267.4
2021-10-24,WI,1001.0,0.0,0.98,0.58,0.0,263.2
2021-10-25,WI,1047.0,4467.0,0.99,0.58,40.0,240.1
2021-10-26,WI,1026.0,2998.0,1.0,0.58,45.0,256.7
2021-10-27,WI,1001.0,2253.0,1.01,0.581,26.0,253.7
2021-10-28,WI,994.0,2590.0,1.03,0.581,20.0,252.2
2021-10-29,WI,977.0,2613.0,1.04,0.582,26.0,256.3
2021-10-30,WI,977.0,0.0,1.05,0.583,0.0,257.8
2021-10-31,WI,985.0,0.0,1.06,0.583,0.0,259.4
2021-11-01,WI,982.0,4743.0,1.07,0.584,14.0,261.0
2021-11-02,WI,1020.0,3399.0,1.08,0.584,37.0,267.9
2021-11-03,WI,1032.0,2364.0,1.09,0.584,28.0,269.8
2021-11-04,WI,1027.0,3465.0,1.1,0.585,28.0,284.8
2021-11-05,WI,1043.0,3215.0,1.11,0.586,19.0,295.2
2021-11-06,WI,1008.0,0.0,1.11,0.586,0.0,299.7
2021-11-07,WI,1046.0,0.0,1.11,0.587,0.0,304.2
2021-11-08,WI,1110.0,5529.0,1.11,0.587,34.0,308.7
2021-11-09,WI,1154.0,4048.0,1.11,0.587,26.0,319.8
2021-11-10,WI,1188.0,4005.0,1.11,0.588,39.0,348.0
2021-11-11,WI,1160.0,4305.0,1.11,0.588,16.0,362.4
2021-11-12,WI,1190.0,3698.0,1.1,0.589,22.0,370.7
2021-11-13,WI,1179.0,0.0,1.1,0.589,0.0,379.1
2021-11-14,WI,1201.0,0.0,1.09,0.59,0.0,387.6
2021-11-15,WI,1238.0,7001.0,1.08,0.59,28.0,396.0
2021-11-16,WI,1297.0,4765.0,1.07,0.59,35.0,408.3
2021-11-17,WI,1321.0,4214.0,1.06,0.59,35.0,411.9
2021-11-18,WI,1373.0,4407.0,1.06,0.591,23.0,413.7
2021-11-19,WI,1393.0,4078.0,1.05,0.591,16.0,420.2
2021-11-20,WI,1312.0,0.0,1.04,0.592,0.0,423.7
2021-11-21,WI,1316.0,0.0,1.04,0.592,0.0,427.3
2021-11-22,WI,1379.0,7622.0,1.04,0.593,15.0,430.9
2021-11-23,WI,1437.0,5020.0,1.03,0.593,42.0,435.2
2021-11-24,WI,1473.0,4960.0,1.03,0.593,49.0,448.0
2021-11-25,WI,1421.0,4206.0,1.04,0.593,18.0,444.6
2021-11-26,WI,1458.0,753.0,1.04,0.593,4.0,387.5
2021-11-27,WI,1471.0,0.0,1.04,0.593,0.0,381.5
2021-11-28,WI,1500.0,0.0,1.05,0.593,0.0,375.6
2021-11-29,WI,1563.0,6581.0,1.05,0.595,11.0,369.6
2021-11-30,WI,1564.0,5865.0,1.06,0.595,51.0,384.1
2021-12-01,WI,1568.0,5368.0,1.06,0.596,42.0,391.1
2021-12-02,WI,1607.0,6287.0,1.07,0.597,47.0,426.9
2021-12-03,WI,1605.0,5196.0,1.07,0.598,39.0,503.2
2021-12-04,WI,1607.0,0.0,1.07,0.6,0.0,527.0
2021-12-05,WI,1620.0,0.0,1.07,0.601,0.0,550.7
2021-12-06,WI,1734.0,0.0,1.07,0.602,0.0,574.5
2021-12-07,WI,1801.0,0.0,1.07,0.603,4.0,0.0
2021-12-08,WI,1774.0,14313.0,1.06,0.604,122.0,516.9
2021-12-09,WI,1801.0,5168.0,1.06,0.605,70.0,494.5
2021-12-10,WI,1823.0,6667.0,1.05,0.606,56.0,523.9
2021-12-11,WI,1831.0,0.0,1.05,0.608,0.0,515.3
2021-12-12,WI,1812.0,0.0,1.04,0.609,0.0,506.6
2021-12-13,WI,1895.0,9434.0,1.03,0.61,39.0,497.9
2021-12-14,WI,1882.0,5063.0,1.02,0.61,58.0,513.7
2021-12-15,WI,1828.0,5125.0,1.02,0.611,61.0,540.3
2021-12-16,WI,1855.0,5671.0,1.02,0.612,67.0,548.9
2021-12-17,WI,1805.0,4819.0,1.02,0.613,56.0,517.2
2021-12-18,WI,1759.0,0.0,1.02,0.614,0.0,505.3
2021-12-19,WI,1754.0,0.0,1.03,0.614,0.0,493.5
2021-12-20,WI,1846.0,7366.0,1.04,0.615,96.0,481.7
2021-12-21,WI,1813.0,5098.0,1.05,0.615,89.0,482.3
2021-12-22,WI,1782.0,5726.0,1.07,0.616,42.0,492.6
2021-12-23,WI,1753.0,6124.0,1.09,0.617,64.0,500.4
2021-12-24,WI,1730.0,4950.0,1.11,0.617,59.0,502.6
2021-12-25,WI,1676.0,0.0,1.13,0.617,0.0,492.2
2021-12-26,WI,1696.0,0.0,1.16,0.617,0.0,481.8
2021-12-27,WI,1761.0,5552.0,1.18,0.617,12.0,471.5
2021-12-28,WI,1833.0,6995.0,1.21,0.618,54.0,504.0
2021-12-29,WI,1870.0,7814.0,1.23,0.619,36.0,539.9
2021-12-30,WI,1889.0,8727.0,1.25,0.62,32.0,584.6
2021-12-31,WI,1834.0,8010.0,1.27,0.62,22.0,637.2
2022-01-01,WI,1887.0,0.0,1.29,0.62,0.0,672.3
2022-01-02,WI,1945.0,0.0,1.3,0.62,0.0,707.5
2022-01-03,WI,2083.0,11693.0,1.3,0.62,12.0,742.6
2022-01-04,WI,2141.0,9929.0,1.3,0.622,61.0,793.0
2022-01-05,WI,2215.0,13760.0,1.3,0.622,73.0,895.1
2022-01-06,WI,2279.0,14685.0,1.29,0.623,57.0,997.5
2022-01-07,WI,2317.0,15333.0,1.27,0.623,26.0,1123.2
2022-01-08,WI,2336.0,0.0,1.25,0.624,0.0,1247.5
2022-01-09,WI,2422.0,0.0,1.23,0.625,0.0,1371.8
2022-01-10,WI,2452.0,33402.0,1.2,0.625,73.0,1496.1
2022-01-11,WI,2459.0,15039.0,1.17,0.625,52.0,1583.9
2022-01-12,WI,2509.0,18381.0,1.13,0.626,32.0,1663.2
2022-01-13,WI,2479.0,17235.0,1.1,0.627,34.0,1707.0
2022-01-14,WI,2519.0,27492.0,1.06,0.627,56.0,1915.8
2022-01-15,WI,2482.0,0.0,1.02,0.628,0.0,1894.4
2022-01-16,WI,2469.0,0.0,0.98,0.628,0.0,0.0
2022-01-17,WI,2473.0,0.0,0.94,0.628,63.0,0.0
2022-01-18,WI,2424.0,19768.0,0.9,0.628,46.0,1992.7
2022-01-19,WI,2393.0,14554.0,0.86,0.63,67.0,1900.7
2022-01-20,WI,2311.0,18333.0,0.83,0.631,42.0,1927.1
2022-01-21,WI,2241.0,12753.0,0.8,0.631,79.0,1572.7
2022-01-22,WI,2140.0,0.0,0.77,0.632,0.0,1529.1
2022-01-23,WI,2117.0,0.0,0.75,0.633,0.0,1435.9
2022-01-24,WI,2073.0,24205.0,0.73,0.633,64.0,1369.3
2022-01-25,WI,2038.0,7139.0,0.7,0.633,103.0,1322.2
2022-01-26,WI,2031.0,8605.0,0.69,0.633,42.0,1220.0
2022-01-27,WI,1981.0,9312.0,0.67,0.634,61.0,1065.1
2022-01-28,WI,1902.0,8064.0,0.66,0.634,75.0,984.6
2022-01-29,WI,1821.0,0.0,0.65,0.635,0.0,921.0
2022-01-30,WI,1792.0,0.0,0.64,0.636,0.0,857.4
2022-01-31,WI,1769.0,13096.0,0.63,0.636,83.0,793.8
2022-02-01,WI,1691.0,4240.0,0.62,0.636,79.0,744.0
2022-02-02,WI,1644.0,5447.0,0.62,0.637,56.0,689.7
2022-02-03,WI,1541.0,5208.0,0.61,0.637,39.0,619.2
2022-02-04,WI,1502.0,3954.0,0.61,0.638,52.0,548.7
2022-02-05,WI,1438.0,0.0,0.61,0.638,0.0,515.3
2022-02-06,WI,1381.0,0.0,0.61,0.639,0.0,482.0
2022-02-07,WI,1391.0,7274.0,0.6,0.639,69.0,448.7
2022-02-08,WI,1350.0,2536.0,0.6,0.639,71.0,419.4
2022-02-09,WI,1245.0,3115.0,0.6,0.64,46.0,379.3
2022-02-10,WI,1229.0,2939.0,0.6,0.64,57.0,340.4
2022-02-11,WI,1164.0,2370.0,0.61,0.641,34.0,313.2
2022-02-12,WI,1110.0,0.0,0.61,0.641,0.0,295.2
2022-02-13,WI,1039.0,0.0,0.61,0.642,0.0,277.2
2022-02-14,WI,985.0,4137.0,0.61,0.642,53.0,259.3
2022-02-15,WI,917.0,1614.0,0.61,0.642,39.0,243.5
2022-02-16,WI,901.0,1781.0,0.61,0.642,22.0,220.5
2022-02-17,WI,874.0,1822.0,0.62,0.643,54.0,201.4
2022-02-18,WI,824.0,1529.0,0.62,0.643,23.0,186.9
2022-02-19,WI,769.0,0.0,0.62,0.644,0.0,177.0
2022-02-20,WI,792.0,0.0,0.63,0.644,0.0,167.0
2022-02-21,WI,774.0,2402.0,0.63,0.644,18.0,157.1
2022-02-22,WI,776.0,925.0,0.63,0.644,22.0,145.3
2022-02-23,WI,721.0,1072.0,0.64,0.645,48.0,133.1
2022-02-24,WI,685.0,909.0,0.64,0.645,68.0,117.4
2022-02-25,WI,644.0,775.0,0.65,0.645,32.0,104.5
2022-02-26,WI,602.0,0.0,0.66,0.646,0.0,99.4
2022-02-27,WI,575.0,0.0,0.67,0.646,0.0,94.3
2021-03-01,WV,251.0,193.0,0.94,0.0,0.0,122.4
2021-03-02,WV,233.0,136.0,0.95,0.0,1.0,114.1
2021-03-03,WV,259.0,232.0,0.96,0.0,8.0,113.5
2021-03-04,WV,259.0,261.0,0.97,0.0,0.0,104.0
2021-03-05,WV,262.0,287.0,0.98,0.123,9.0,96.5
2021-03-06,WV,233.0,326.0,0.99,0.127,5.0,95.4
2021-03-07,WV,231.0,155.0,1.01,0.128,2.0,88.7
2021-03-08,WV,220.0,182.0,1.02,0.128,0.0,88.1
2021-03-09,WV,233.0,229.0,1.03,0.129,1.0,93.3
2021-03-10,WV,219.0,302.0,1.04,0.13,4.0,97.2
2021-03-11,WV,213.0,338.0,1.06,0.133,8.0,101.5
2021-03-12,WV,210.0,346.0,1.07,0.138,0.0,104.8
2021-03-13,WV,215.0,307.0,1.08,0.144,8.0,103.7
2021-03-14,WV,214.0,319.0,1.08,0.145,11.0,112.9
2021-03-15,WV,205.0,210.0,1.09,0.146,1.0,114.4
2021-03-16,WV,211.0,341.0,1.1,0.146,15.0,120.7
2021-03-17,WV,242.0,315.0,1.1,0.147,19.0,121.4
2021-03-18,WV,246.0,382.0,1.1,0.15,5.0,123.9
2021-03-19,WV,246.0,376.0,1.1,0.154,30.0,125.5
2021-03-20,WV,251.0,386.0,1.1,0.159,0.0,130.0
2021-03-21,WV,234.0,348.0,1.1,0.159,6.0,131.6
2021-03-22,WV,217.0,276.0,1.09,0.16,6.0,135.3
2021-03-23,WV,239.0,327.0,1.09,0.161,1.0,134.5
2021-03-24,WV,289.0,389.0,1.08,0.163,6.0,138.6
2021-03-25,WV,278.0,433.0,1.07,0.168,5.0,141.5
2021-03-26,WV,270.0,499.0,1.06,0.176,4.0,148.3
2021-03-27,WV,243.0,566.0,1.05,0.183,3.0,158.4
2021-03-28,WV,260.0,297.0,1.05,0.185,3.0,155.5
2021-03-29,WV,259.0,378.0,1.04,0.185,4.0,161.2
2021-03-30,WV,266.0,331.0,1.03,0.186,2.0,161.4
2021-03-31,WV,281.0,416.0,1.02,0.188,0.0,162.9
2021-04-01,WV,281.0,495.0,1.02,0.194,7.0,166.4
2021-04-02,WV,301.0,420.0,1.01,0.205,5.0,162.0
2021-04-03,WV,290.0,453.0,1.01,0.21,5.0,155.7
2021-04-04,WV,290.0,350.0,1.0,0.212,2.0,158.6
2021-04-05,WV,284.0,277.0,1.0,0.212,1.0,153.0
2021-04-06,WV,327.0,277.0,1.0,0.213,11.0,150.0
2021-04-07,WV,305.0,364.0,0.99,0.216,15.0,147.1
2021-04-08,WV,308.0,446.0,0.99,0.221,13.0,144.4
2021-04-09,WV,302.0,479.0,0.99,0.229,2.0,147.6
2021-04-10,WV,289.0,455.0,0.99,0.238,5.0,147.8
2021-04-11,WV,279.0,415.0,0.99,0.241,3.0,151.4
2021-04-12,WV,269.0,293.0,0.99,0.242,0.0,152.3
2021-04-13,WV,262.0,328.0,0.99,0.244,2.0,155.1
2021-04-14,WV,279.0,413.0,0.98,0.246,9.0,157.9
2021-04-15,WV,274.0,393.0,0.98,0.25,16.0,154.9
2021-04-16,WV,274.0,475.0,0.98,0.256,5.0,154.7
2021-04-17,WV,277.0,446.0,0.98,0.263,3.0,154.2
2021-04-18,WV,288.0,370.0,0.98,0.266,5.0,151.7
2021-04-19,WV,290.0,260.0,0.98,0.266,0.0,149.8
2021-04-20,WV,293.0,315.0,0.98,0.269,4.0,149.1
2021-04-21,WV,283.0,426.0,0.98,0.272,11.0,149.8
2021-04-22,WV,297.0,400.0,0.98,0.276,8.0,150.2
2021-04-23,WV,296.0,405.0,0.98,0.283,5.0,146.3
2021-04-24,WV,270.0,375.0,0.98,0.288,4.0,142.3
2021-04-25,WV,288.0,314.0,0.98,0.29,4.0,139.2
2021-04-26,WV,283.0,289.0,0.98,0.29,0.0,140.8
2021-04-27,WV,284.0,177.0,0.98,0.291,0.0,133.1
2021-04-28,WV,293.0,453.0,0.98,0.293,11.0,134.6
2021-04-29,WV,286.0,432.0,0.98,0.298,1.0,136.4
2021-04-30,WV,263.0,395.0,0.98,0.303,5.0,135.9
2021-05-01,WV,247.0,370.0,0.97,0.307,0.0,135.6
2021-05-02,WV,244.0,420.0,0.97,0.309,7.0,141.5
2021-05-03,WV,261.0,289.0,0.97,0.309,0.0,141.5
2021-05-04,WV,258.0,344.0,0.96,0.31,9.0,150.8
2021-05-05,WV,273.0,405.0,0.95,0.31,12.0,148.1
2021-05-06,WV,279.0,385.0,0.95,0.314,6.0,145.5
2021-05-07,WV,276.0,339.0,0.94,0.316,6.0,142.4
2021-05-08,WV,265.0,321.0,0.93,0.319,7.0,139.7
2021-05-09,WV,272.0,405.0,0.92,0.32,0.0,138.8
2021-05-10,WV,263.0,211.0,0.91,0.32,3.0,134.5
2021-05-11,WV,290.0,258.0,0.91,0.321,5.0,129.7
2021-05-12,WV,303.0,340.0,0.9,0.323,14.0,126.0
2021-05-13,WV,281.0,411.0,0.89,0.324,3.0,127.5
2021-05-14,WV,278.0,297.0,0.88,0.326,5.0,125.2
2021-05-15,WV,264.0,307.0,0.88,0.328,1.0,124.4
2021-05-16,WV,250.0,238.0,0.87,0.328,4.0,115.1
2021-05-17,WV,235.0,175.0,0.87,0.328,1.0,113.0
2021-05-18,WV,239.0,245.0,0.86,0.329,1.0,112.3
2021-05-19,WV,254.0,261.0,0.86,0.33,4.0,107.9
2021-05-20,WV,250.0,301.0,0.85,0.331,2.0,101.8
2021-05-21,WV,239.0,285.0,0.85,0.333,3.0,101.1
2021-05-22,WV,242.0,0.0,0.84,0.334,0.0,95.5
2021-05-23,WV,233.0,0.0,0.84,0.335,0.0,93.7
2021-05-24,WV,246.0,619.0,0.83,0.335,3.0,95.5
2021-05-25,WV,246.0,233.0,0.83,0.336,7.0,94.8
2021-05-26,WV,227.0,190.0,0.82,0.337,6.0,90.8
2021-05-27,WV,230.0,269.0,0.82,0.338,4.0,89.1
2021-05-28,WV,233.0,241.0,0.81,0.339,0.0,86.6
2021-05-29,WV,231.0,0.0,0.81,0.34,0.0,83.1
2021-05-30,WV,215.0,0.0,0.8,0.34,0.0,79.5
2021-05-31,WV,216.0,0.0,0.79,0.34,0.0,76.0
2021-06-01,WV,210.0,571.0,0.78,0.34,5.0,70.9
2021-06-02,WV,206.0,109.0,0.78,0.341,3.0,66.4
2021-06-03,WV,199.0,144.0,0.77,0.342,7.0,59.4
2021-06-04,WV,203.0,121.0,0.76,0.343,6.0,52.7
2021-06-05,WV,182.0,0.0,0.76,0.343,0.0,50.5
2021-06-06,WV,169.0,0.0,0.75,0.346,0.0,48.3
2021-06-07,WV,167.0,308.0,0.75,0.346,8.0,46.0
2021-06-08,WV,162.0,96.0,0.75,0.347,1.0,43.4
2021-06-09,WV,165.0,90.0,0.74,0.347,0.0,42.4
2021-06-10,WV,164.0,119.0,0.74,0.35,2.0,41.0
2021-06-11,WV,163.0,94.0,0.75,0.351,1.0,39.4
2021-06-12,WV,220.0,0.0,0.75,0.353,0.0,37.5
2021-06-13,WV,138.0,0.0,0.75,0.354,0.0,35.6
2021-06-14,WV,146.0,205.0,0.76,0.357,4.0,33.7
2021-06-15,WV,154.0,77.0,0.76,0.358,3.0,32.6
2021-06-16,WV,148.0,90.0,0.77,0.358,5.0,32.6
2021-06-17,WV,123.0,71.0,0.78,0.359,2.0,30.0
2021-06-18,WV,130.0,0.0,0.79,0.36,0.0,27.5
2021-06-19,WV,114.0,0.0,0.8,0.361,0.0,26.4
2021-06-20,WV,114.0,0.0,0.81,0.362,0.0,25.3
2021-06-21,WV,111.0,0.0,0.83,0.365,0.0,24.2
2021-06-22,WV,108.0,245.0,0.84,0.365,7.0,22.7
2021-06-23,WV,129.0,62.0,0.85,0.366,2.0,21.1
2021-06-24,WV,106.0,55.0,0.86,0.367,4.0,20.2
2021-06-25,WV,103.0,60.0,0.87,0.368,0.0,20.8
2021-06-26,WV,115.0,0.0,0.88,0.368,0.0,21.1
2021-06-27,WV,115.0,0.0,0.89,0.37,0.0,21.4
2021-06-28,WV,102.0,163.0,0.91,0.37,2.0,21.7
2021-06-29,WV,98.0,25.0,0.92,0.371,1.0,20.4
2021-06-30,WV,92.0,49.0,0.93,0.372,0.0,19.6
2021-07-01,WV,74.0,56.0,0.95,0.373,6.0,19.7
2021-07-02,WV,86.0,52.0,0.97,0.374,2.0,19.3
2021-07-03,WV,73.0,0.0,0.99,0.375,0.0,18.0
2021-07-04,WV,68.0,0.0,1.01,0.375,0.0,16.8
2021-07-05,WV,69.0,0.0,1.03,0.375,0.0,15.6
2021-07-06,WV,79.0,130.0,1.05,0.375,2.0,16.0
2021-07-07,WV,94.0,67.0,1.08,0.375,0.0,17.0
2021-07-08,WV,100.0,53.0,1.1,0.386,3.0,16.9
2021-07-09,WV,101.0,66.0,1.13,0.387,4.0,17.6
2021-07-10,WV,106.0,0.0,1.15,0.387,0.0,18.8
2021-07-11,WV,98.0,0.0,1.18,0.387,0.0,20.0
2021-07-12,WV,98.0,160.0,1.2,0.387,2.0,21.1
2021-07-13,WV,99.0,60.0,1.22,0.387,0.0,22.7
2021-07-14,WV,90.0,78.0,1.24,0.387,7.0,23.3
2021-07-15,WV,89.0,80.0,1.26,0.388,1.0,24.8
2021-07-16,WV,90.0,90.0,1.28,0.388,2.0,26.1
2021-07-17,WV,85.0,0.0,1.3,0.388,0.0,27.7
2021-07-18,WV,99.0,0.0,1.31,0.388,0.0,29.2
2021-07-19,WV,94.0,244.0,1.32,0.388,0.0,30.8
2021-07-20,WV,95.0,82.0,1.33,0.388,0.0,32.0
2021-07-21,WV,111.0,139.0,1.34,0.389,1.0,35.4
2021-07-22,WV,110.0,126.0,1.34,0.389,14.0,38.0
2021-07-23,WV,116.0,178.0,1.35,0.389,2.0,42.9
2021-07-24,WV,126.0,0.0,1.35,0.389,0.0,45.9
2021-07-25,WV,140.0,0.0,1.35,0.389,0.0,48.9
2021-07-26,WV,142.0,406.0,1.35,0.389,0.0,51.9
2021-07-27,WV,149.0,189.0,1.35,0.39,0.0,57.9
2021-07-28,WV,162.0,196.0,1.35,0.39,3.0,61.1
2021-07-29,WV,175.0,255.0,1.35,0.39,5.0,68.3
2021-07-30,WV,191.0,268.0,1.34,0.39,2.0,73.3
2021-07-31,WV,191.0,0.0,1.34,0.39,0.0,78.1
2021-08-01,WV,191.0,0.0,1.33,0.391,0.0,83.0
2021-08-02,WV,210.0,665.0,1.33,0.391,3.0,87.8
2021-08-03,WV,216.0,267.0,1.33,0.391,5.0,92.1
2021-08-04,WV,255.0,382.0,1.32,0.391,2.0,102.5
2021-08-05,WV,255.0,403.0,1.32,0.391,5.0,110.8
2021-08-06,WV,263.0,429.0,1.32,0.391,4.0,119.7
2021-08-07,WV,286.0,0.0,1.32,0.392,0.0,126.7
2021-08-08,WV,300.0,0.0,1.32,0.392,0.0,133.6
2021-08-09,WV,306.0,1037.0,1.32,0.392,7.0,140.5
2021-08-10,WV,312.0,457.0,1.32,0.392,0.0,151.1
2021-08-11,WV,319.0,546.0,1.32,0.392,2.0,160.3
2021-08-12,WV,351.0,505.0,1.32,0.392,1.0,165.9
2021-08-13,WV,344.0,290.0,1.32,0.393,1.0,158.2
2021-08-14,WV,367.0,0.0,1.32,0.393,0.0,166.5
2021-08-15,WV,391.0,0.0,1.31,0.393,0.0,174.7
2021-08-16,WV,409.0,1482.0,1.31,0.393,2.0,183.0
2021-08-17,WV,453.0,1339.0,1.31,0.393,12.0,232.2
2021-08-18,WV,476.0,820.0,1.31,0.394,7.0,247.5
2021-08-19,WV,484.0,970.0,1.3,0.394,4.0,273.5
2021-08-20,WV,502.0,925.0,1.29,0.394,7.0,308.9
2021-08-21,WV,518.0,0.0,1.29,0.394,0.0,327.6
2021-08-22,WV,518.0,0.0,1.28,0.395,0.0,346.3
2021-08-23,WV,544.0,2486.0,1.27,0.395,8.0,364.9
2021-08-24,WV,582.0,785.0,1.26,0.395,1.0,334.0
2021-08-25,WV,579.0,1102.0,1.25,0.395,19.0,349.7
2021-08-26,WV,621.0,1448.0,1.24,0.395,13.0,376.4
2021-08-27,WV,629.0,1328.0,1.23,0.396,5.0,398.9
2021-08-28,WV,662.0,0.0,1.21,0.396,0.0,431.8
2021-08-29,WV,668.0,2837.0,1.2,0.396,10.0,464.7
2021-08-30,WV,694.0,1141.0,1.19,0.396,10.0,482.2
2021-08-31,WV,706.0,1030.0,1.18,0.397,10.0,495.8
2021-09-01,WV,748.0,1466.0,1.17,0.397,22.0,516.1
2021-09-02,WV,773.0,1632.0,1.16,0.397,11.0,526.4
2021-09-03,WV,779.0,1719.0,1.15,0.397,0.0,548.2
2021-09-04,WV,788.0,1977.0,1.14,0.398,7.0,579.4
2021-09-05,WV,805.0,1500.0,1.13,0.398,0.0,583.9
2021-09-06,WV,823.0,1316.0,1.12,0.398,24.0,593.7
2021-09-07,WV,840.0,1008.0,1.11,0.398,3.0,592.5
2021-09-08,WV,891.0,1352.0,1.1,0.398,18.0,586.1
2021-09-09,WV,879.0,1744.0,1.09,0.399,20.0,592.4
2021-09-10,WV,881.0,2379.0,1.08,0.399,18.0,629.2
2021-09-11,WV,880.0,2262.0,1.07,0.399,0.0,645.1
2021-09-12,WV,912.0,2244.0,1.06,0.399,0.0,686.6
2021-09-13,WV,933.0,1417.0,1.05,0.4,31.0,692.2
2021-09-14,WV,940.0,1473.0,1.04,0.4,23.0,718.2
2021-09-15,WV,973.0,1805.0,1.03,0.4,35.0,743.5
2021-09-16,WV,963.0,2135.0,1.02,0.4,17.0,765.3
2021-09-17,WV,983.0,2320.0,1.01,0.401,57.0,762.0
2021-09-18,WV,996.0,2074.0,0.99,0.401,0.0,751.5
2021-09-19,WV,1021.0,1604.0,0.98,0.401,0.0,715.8
2021-09-20,WV,1001.0,1318.0,0.97,0.402,54.0,710.3
