state_id,date_,infection_rate,vaccinated_ratio,population
MN,2021-09-02,1.07,0.561,5706398
MN,2021-09-03,1.07,0.562,5706398
MN,2021-09-04,1.08,0.563,5706398
MN,2021-09-05,1.08,0.565,5706398
MN,2021-09-06,1.08,0.565,5706398
MN,2021-09-07,1.09,0.566,5706398
MN,2021-09-08,1.09,0.566,5706398
MN,2021-09-09,1.1,0.567,5706398
MN,2021-09-10,1.1,0.568,5706398
MN,2021-09-11,1.1,0.569,5706398
MN,2021-09-12,1.1,0.57,5706398
MN,2021-09-13,1.1,0.57,5706398
MN,2021-09-14,1.1,0.57,5706398
MN,2021-09-15,1.1,0.572,5706398
MN,2021-09-16,1.1,0.573,5706398
MN,2021-09-17,1.1,0.573,5706398
MN,2021-09-18,1.09,0.574,5706398
MN,2021-09-19,1.09,0.575,5706398
MN,2021-09-20,1.08,0.576,5706398
MN,2021-09-21,1.08,0.576,5706398
MN,2021-09-22,1.08,0.577,5706398
MN,2021-09-23,1.08,0.577,5706398
MN,2021-09-24,1.08,0.578,5706398
MN,2021-09-25,1.08,0.579,5706398
MN,2021-09-26,1.08,0.58,5706398
MN,2021-09-27,1.08,0.58,5706398
MN,2021-09-28,1.08,0.58,5706398
MN,2021-09-29,1.08,0.581,5706398
MN,2021-09-30,1.08,0.582,5706398
MN,2021-10-01,1.08,0.582,5706398
MN,2021-10-02,1.07,0.583,5706398
MN,2021-10-03,1.07,0.584,5706398
MN,2021-10-04,1.06,0.584,5706398
MN,2021-10-05,1.05,0.584,5706398
MN,2021-10-06,1.04,0.585,5706398
MN,2021-10-07,1.03,0.585,5706398
MN,2021-10-08,1.02,0.586,5706398
MN,2021-10-09,1.01,0.587,5706398
MN,2021-10-10,0.99,0.588,5706398
MN,2021-10-11,0.98,0.588,5706398
MN,2021-10-12,0.97,0.589,5706398
MN,2021-10-13,0.97,0.589,5706398
MN,2021-10-14,0.96,0.59,5706398
MN,2021-10-15,0.96,0.59,5706398
MN,2021-10-16,0.96,0.59,5706398
MN,2021-10-17,0.96,0.592,5706398
MN,2021-10-18,0.97,0.592,5706398
MN,2021-10-19,0.98,0.592,5706398
MN,2021-10-20,0.99,0.593,5706398
MN,2021-10-21,1,0.593,5706398
MN,2021-10-22,1.02,0.594,5706398
MN,2021-10-23,1.03,0.595,5706398
MN,2021-10-24,1.05,0.595,5706398
MN,2021-10-25,1.07,0.596,5706398
MN,2021-10-26,1.08,0.596,5706398
MN,2021-10-27,1.09,0.596,5706398
MN,2021-10-28,1.1,0.597,5706398
MN,2021-10-29,1.11,0.598,5706398
MN,2021-10-30,1.12,0.598,5706398
MN,2021-10-31,1.12,0.599,5706398
MN,2021-11-01,1.12,0.599,5706398
MN,2021-11-02,1.12,0.6,5706398
MN,2021-11-03,1.12,0.6,5706398
MN,2021-11-04,1.11,0.614,5706398
MN,2021-11-05,1.11,0.615,5706398
MN,2021-11-06,1.1,0.615,5706398
MN,2021-11-07,1.09,0.616,5706398
MN,2021-11-08,1.08,0.616,5706398
MN,2021-11-09,1.08,0.616,5706398
MN,2021-11-10,1.07,0.617,5706398
MN,2021-11-11,1.06,0.617,5706398
MN,2021-11-12,1.05,0.617,5706398
MN,2021-11-13,1.05,0.618,5706398
MN,2021-11-14,1.04,0.618,5706398
MN,2021-11-15,1.03,0.619,5706398
MN,2021-11-16,1.03,0.619,5706398
MN,2021-11-17,1.02,0.619,5706398
MN,2021-11-18,1.02,0.62,5706398
MN,2021-11-19,1.01,0.62,5706398
MN,2021-11-20,1.01,0.621,5706398
MN,2021-11-21,1.01,0.621,5706398
MN,2021-11-22,1.01,0.621,5706398
MN,2021-11-23,1.01,0.622,5706398
MN,2021-11-24,1.01,0.622,5706398
MN,2021-11-25,1.01,0.622,5706398
MN,2021-11-26,1.02,0.622,5706398
MN,2021-11-27,1.02,0.622,5706398
MN,2021-11-28,1.02,0.622,5706398
MN,2021-11-29,1.02,0.623,5706398
MN,2021-11-30,1.02,0.625,5706398
MN,2021-12-01,1.01,0.626,5706398
MN,2021-12-02,1.01,0.628,5706398
MN,2021-12-03,1,0.629,5706398
MN,2021-12-04,1,0.631,5706398
MN,2021-12-05,0.99,0.633,5706398
MN,2021-12-06,0.97,0.634,5706398
MN,2021-12-07,0.96,0.635,5706398
MN,2021-12-08,0.95,0.636,5706398
MN,2021-12-09,0.94,0.637,5706398
MN,2021-12-10,0.93,0.639,5706398
MN,2021-12-11,0.92,0.641,5706398
MN,2021-12-12,0.91,0.642,5706398
MN,2021-12-13,0.9,0.643,5706398
MN,2021-12-14,0.9,0.644,5706398
MN,2021-12-15,0.9,0.645,5706398
MN,2021-12-16,0.91,0.646,5706398
MN,2021-12-17,0.91,0.647,5706398
MN,2021-12-18,0.93,0.648,5706398
MN,2021-12-19,0.94,0.649,5706398
MN,2021-12-20,0.96,0.65,5706398
MN,2021-12-21,0.98,0.65,5706398
MN,2021-12-22,1.01,0.65,5706398
MN,2021-12-23,1.03,0.651,5706398
MN,2021-12-24,1.06,0.652,5706398
MN,2021-12-25,1.09,0.652,5706398
MN,2021-12-26,1.12,0.652,5706398
MN,2021-12-27,1.15,0.652,5706398
MN,2021-12-28,1.18,0.653,5706398
MN,2021-12-29,1.2,0.654,5706398
MN,2021-12-30,1.23,0.654,5706398
MN,2021-12-31,1.25,0.655,5706398
MN,2022-01-01,1.26,0.655,5706398
MN,2022-01-02,1.28,0.655,5706398
MN,2022-01-03,1.29,0.655,5706398
MN,2022-01-04,1.29,0.656,5706398
MN,2022-01-05,1.29,0.657,5706398
MN,2022-01-06,1.29,0.658,5706398
MN,2022-01-07,1.29,0.658,5706398
MN,2022-01-08,1.28,0.659,5706398
MN,2022-01-09,1.27,0.66,5706398
MN,2022-01-10,1.26,0.66,5706398
MN,2022-01-11,1.25,0.661,5706398
MN,2022-01-12,1.24,0.661,5706398
MN,2022-01-13,1.22,0.662,5706398
MN,2022-01-14,1.21,0.663,5706398
MN,2022-01-15,1.19,0.663,5706398
MN,2022-01-16,1.17,0.663,5706398
MN,2022-01-17,1.15,0.663,5706398
MN,2022-01-18,1.13,0.663,5706398
MN,2022-01-19,1.11,0.665,5706398
MN,2022-01-20,1.09,0.666,5706398
MN,2022-01-21,1.06,0.667,5706398
MN,2022-01-22,1.03,0.667,5706398
MN,2022-01-23,1,0.668,5706398
MN,2022-01-24,0.97,0.668,5706398
MN,2022-01-25,0.94,0.668,5706398
MN,2022-01-26,0.91,0.668,5706398
MN,2022-01-27,0.87,0.669,5706398
MN,2022-01-28,0.84,0.669,5706398
MN,2022-01-29,0.81,0.67,5706398
MN,2022-01-30,0.78,0.671,5706398
MN,2022-01-31,0.74,0.671,5706398
MN,2022-02-01,0.72,0.671,5706398
MN,2022-02-02,0.69,0.671,5706398
MN,2022-02-03,0.67,0.672,5706398
MN,2022-02-04,0.65,0.673,5706398
MN,2022-02-05,0.64,0.673,5706398
MN,2022-02-06,0.62,0.673,5706398
MN,2022-02-07,0.61,0.674,5706398
MN,2022-02-08,0.6,0.674,5706398
MN,2022-02-09,0.59,0.675,5706398
MN,2022-02-10,0.59,0.675,5706398
MN,2022-02-11,0.59,0.676,5706398
MN,2022-02-12,0.58,0.676,5706398
MN,2022-02-13,0.58,0.677,5706398
MN,2022-02-14,0.58,0.677,5706398
MN,2022-02-15,0.58,0.677,5706398
MN,2022-02-16,0.57,0.678,5706398
MN,2022-02-17,0.57,0.678,5706398
MN,2022-02-18,0.57,0.679,5706398
MN,2022-02-19,0.58,0.679,5706398
MN,2022-02-20,0.58,0.679,5706398
MN,2022-02-21,0.58,0.679,5706398
MN,2022-02-22,0.59,0.679,5706398
MN,2022-02-23,0.59,0.68,5706398
MN,2022-02-24,0.6,0.681,5706398
MN,2022-02-25,0.61,0.681,5706398
MN,2022-02-26,0.62,0.682,5706398
MN,2022-02-27,0.63,0.682,5706398
MO,2021-03-01,0.92,0,6169038
MO,2021-03-02,0.93,0,6169038
MO,2021-03-03,0.94,0,6169038
MO,2021-03-04,0.95,0,6169038
MO,2021-03-05,0.96,0.08,6169038
MO,2021-03-06,0.98,0.083,6169038
MO,2021-03-07,0.99,0.086,6169038
MO,2021-03-08,1,0.088,6169038
MO,2021-03-09,1,0.089,6169038
MO,2021-03-10,1.01,0.092,6169038
MO,2021-03-11,1.02,0.095,6169038
MO,2021-03-12,1.02,0.097,6169038
MO,2021-03-13,1.03,0.103,6169038
MO,2021-03-14,1.03,0.103,6169038
MO,2021-03-15,1.03,0.105,6169038
MO,2021-03-16,1.04,0.106,6169038
MO,2021-03-17,1.04,0.108,6169038
MO,2021-03-18,1.04,0.111,6169038
MO,2021-03-19,1.03,0.114,6169038
MO,2021-03-20,1.03,0.117,6169038
MO,2021-03-21,1.03,0.12,6169038
MO,2021-03-22,1.02,0.122,6169038
MO,2021-03-23,1.02,0.124,6169038
MO,2021-03-24,1.02,0.126,6169038
MO,2021-03-25,1.01,0.129,6169038
MO,2021-03-26,1.01,0.132,6169038
MO,2021-03-27,1,0.136,6169038
MO,2021-03-28,1,0.142,6169038
MO,2021-03-29,1,0.145,6169038
MO,2021-03-30,0.99,0.147,6169038
MO,2021-03-31,0.99,0.151,6169038
MO,2021-04-01,0.99,0.155,6169038
MO,2021-04-02,0.99,0.163,6169038
MO,2021-04-03,0.99,0.167,6169038
MO,2021-04-04,1,0.172,6169038
MO,2021-04-05,1,0.176,6169038
MO,2021-04-06,1,0.176,6169038
MO,2021-04-07,1.01,0.179,6169038
MO,2021-04-08,1.01,0.186,6169038
MO,2021-04-09,1.01,0.19,6169038
MO,2021-04-10,1.01,0.196,6169038
MO,2021-04-11,1.02,0.202,6169038
MO,2021-04-12,1.02,0.206,6169038
MO,2021-04-13,1.02,0.21,6169038
MO,2021-04-14,1.02,0.211,6169038
MO,2021-04-15,1.02,0.215,6169038
MO,2021-04-16,1.02,0.22,6169038
MO,2021-04-17,1.02,0.225,6169038
MO,2021-04-18,1.01,0.231,6169038
MO,2021-04-19,1.01,0.233,6169038
MO,2021-04-20,1.01,0.234,6169038
MO,2021-04-21,1.01,0.238,6169038
MO,2021-04-22,1,0.243,6169038
MO,2021-04-23,1,0.248,6169038
MO,2021-04-24,1,0.252,6169038
MO,2021-04-25,0.99,0.258,6169038
MO,2021-04-26,0.98,0.261,6169038
MO,2021-04-27,0.98,0.262,6169038
MO,2021-04-28,0.97,0.266,6169038
MO,2021-04-29,0.96,0.27,6169038
MO,2021-04-30,0.95,0.274,6169038
MO,2021-05-01,0.94,0.277,6169038
MO,2021-05-02,0.93,0.282,6169038
MO,2021-05-03,0.92,0.285,6169038
MO,2021-05-04,0.9,0.286,6169038
MO,2021-05-05,0.9,0.289,6169038
MO,2021-05-06,0.89,0.293,6169038
MO,2021-05-07,0.88,0.296,6169038
MO,2021-05-08,0.88,0.3,6169038
MO,2021-05-09,0.88,0.304,6169038
MO,2021-05-10,0.88,0.309,6169038
MO,2021-05-11,0.88,0.31,6169038
MO,2021-05-12,0.89,0.313,6169038
MO,2021-05-13,0.89,0.316,6169038
MO,2021-05-14,0.9,0.318,6169038
MO,2021-05-15,0.91,0.32,6169038
MO,2021-05-16,0.92,0.323,6169038
MO,2021-05-17,0.93,0.326,6169038
MO,2021-05-18,0.94,0.327,6169038
MO,2021-05-19,0.95,0.328,6169038
MO,2021-05-20,0.96,0.33,6169038
MO,2021-05-21,0.97,0.332,6169038
MO,2021-05-22,0.98,0.334,6169038
MO,2021-05-23,0.98,0.335,6169038
MO,2021-05-24,0.99,0.337,6169038
MO,2021-05-25,0.99,0.337,6169038
MO,2021-05-26,0.99,0.338,6169038
MO,2021-05-27,1,0.339,6169038
MO,2021-05-28,1,0.341,6169038
MO,2021-05-29,1.01,0.342,6169038
MO,2021-05-30,1.02,0.343,6169038
MO,2021-05-31,1.02,0.344,6169038
MO,2021-06-01,1.03,0.344,6169038
MO,2021-06-02,1.04,0.345,6169038
MO,2021-06-03,1.05,0.346,6169038
MO,2021-06-04,1.06,0.347,6169038
MO,2021-06-05,1.07,0.347,6169038
MO,2021-06-06,1.09,0.35,6169038
MO,2021-06-07,1.1,0.351,6169038
MO,2021-06-08,1.1,0.352,6169038
MO,2021-06-09,1.11,0.354,6169038
MO,2021-06-10,1.12,0.356,6169038
MO,2021-06-11,1.13,0.356,6169038
MO,2021-06-12,1.13,0.358,6169038
MO,2021-06-13,1.14,0.36,6169038
MO,2021-06-14,1.14,0.365,6169038
MO,2021-06-15,1.14,0.367,6169038
MO,2021-06-16,1.14,0.367,6169038
MO,2021-06-17,1.14,0.37,6169038
MO,2021-06-18,1.14,0.379,6169038
MO,2021-06-19,1.14,0.38,6169038
MO,2021-06-20,1.14,0.381,6169038
MO,2021-06-21,1.14,0.381,6169038
MO,2021-06-22,1.14,0.381,6169038
MO,2021-06-23,1.15,0.382,6169038
MO,2021-06-24,1.15,0.383,6169038
MO,2021-06-25,1.15,0.384,6169038
MO,2021-06-26,1.16,0.385,6169038
MO,2021-06-27,1.16,0.387,6169038
MO,2021-06-28,1.17,0.387,6169038
MO,2021-06-29,1.17,0.388,6169038
MO,2021-06-30,1.18,0.391,6169038
MO,2021-07-01,1.18,0.392,6169038
MO,2021-07-02,1.19,0.392,6169038
MO,2021-07-03,1.2,0.394,6169038
MO,2021-07-04,1.2,0.394,6169038
MO,2021-07-05,1.21,0.394,6169038
MO,2021-07-06,1.22,0.394,6169038
MO,2021-07-07,1.22,0.394,6169038
MO,2021-07-08,1.22,0.395,6169038
MO,2021-07-09,1.22,0.396,6169038
MO,2021-07-10,1.22,0.397,6169038
MO,2021-07-11,1.22,0.397,6169038
MO,2021-07-12,1.22,0.398,6169038
MO,2021-07-13,1.21,0.398,6169038
MO,2021-07-14,1.21,0.399,6169038
MO,2021-07-15,1.2,0.4,6169038
MO,2021-07-16,1.19,0.4,6169038
MO,2021-07-17,1.18,0.402,6169038
MO,2021-07-18,1.17,0.403,6169038
MO,2021-07-19,1.16,0.403,6169038
MO,2021-07-20,1.15,0.403,6169038
MO,2021-07-21,1.14,0.404,6169038
MO,2021-07-22,1.13,0.405,6169038
MO,2021-07-23,1.12,0.406,6169038
MO,2021-07-24,1.12,0.407,6169038
MO,2021-07-25,1.11,0.408,6169038
MO,2021-07-26,1.1,0.409,6169038
MO,2021-07-27,1.09,0.409,6169038
MO,2021-07-28,1.08,0.41,6169038
MO,2021-07-29,1.08,0.411,6169038
MO,2021-07-30,1.07,0.412,6169038
MO,2021-07-31,1.06,0.414,6169038
MO,2021-08-01,1.06,0.415,6169038
MO,2021-08-02,1.05,0.415,6169038
MO,2021-08-03,1.04,0.415,6169038
MO,2021-08-04,1.03,0.416,6169038
MO,2021-08-05,1.03,0.418,6169038
MO,2021-08-06,1.02,0.419,6169038
MO,2021-08-07,1.01,0.42,6169038
MO,2021-08-08,1,0.421,6169038
MO,2021-08-09,1,0.422,6169038
MO,2021-08-10,0.99,0.423,6169038
MO,2021-08-11,0.99,0.424,6169038
MO,2021-08-12,0.98,0.426,6169038
MO,2021-08-13,0.98,0.428,6169038
MO,2021-08-14,0.97,0.431,6169038
MO,2021-08-15,0.97,0.432,6169038
MO,2021-08-16,0.97,0.432,6169038
MO,2021-08-17,0.96,0.433,6169038
MO,2021-08-18,0.96,0.433,6169038
MO,2021-08-19,0.96,0.433,6169038
MO,2021-08-20,0.96,0.437,6169038
MO,2021-08-21,0.96,0.438,6169038
MO,2021-08-22,0.96,0.44,6169038
MO,2021-08-23,0.96,0.442,6169038
MO,2021-08-24,0.96,0.443,6169038
MO,2021-08-25,0.96,0.444,6169038
MO,2021-08-26,0.96,0.446,6169038
MO,2021-08-27,0.96,0.447,6169038
MO,2021-08-28,0.96,0.449,6169038
MO,2021-08-29,0.96,0.45,6169038
MO,2021-08-30,0.96,0.45,6169038
MO,2021-08-31,0.97,0.451,6169038
MO,2021-09-01,0.97,0.452,6169038
MO,2021-09-02,0.97,0.453,6169038
MO,2021-09-03,0.97,0.454,6169038
MO,2021-09-04,0.97,0.457,6169038
MO,2021-09-05,0.97,0.458,6169038
MO,2021-09-06,0.97,0.458,6169038
MO,2021-09-07,0.97,0.458,6169038
MO,2021-09-08,0.97,0.459,6169038
MO,2021-09-09,0.97,0.46,6169038
MO,2021-09-10,0.97,0.461,6169038
MO,2021-09-11,0.97,0.462,6169038
MO,2021-09-12,0.96,0.463,6169038
MO,2021-09-13,0.96,0.464,6169038
MO,2021-09-14,0.95,0.465,6169038
MO,2021-09-15,0.95,0.466,6169038
MO,2021-09-16,0.94,0.467,6169038
MO,2021-09-17,0.94,0.468,6169038
MO,2021-09-18,0.93,0.469,6169038
MO,2021-09-19,0.93,0.47,6169038
MO,2021-09-20,0.92,0.471,6169038
MO,2021-09-21,0.92,0.471,6169038
MO,2021-09-22,0.91,0.472,6169038
MO,2021-09-23,0.91,0.473,6169038
MO,2021-09-24,0.9,0.474,6169038
MO,2021-09-25,0.9,0.475,6169038
MO,2021-09-26,0.9,0.476,6169038
MO,2021-09-27,0.9,0.476,6169038
MO,2021-09-28,0.9,0.477,6169038
MO,2021-09-29,0.89,0.479,6169038
MO,2021-09-30,0.89,0.479,6169038
MO,2021-10-01,0.89,0.48,6169038
MO,2021-10-02,0.89,0.48,6169038
MO,2021-10-03,0.89,0.482,6169038
MO,2021-10-04,0.89,0.483,6169038
MO,2021-10-05,0.89,0.483,6169038
MO,2021-10-06,0.89,0.484,6169038
MO,2021-10-07,0.88,0.484,6169038
MO,2021-10-08,0.89,0.485,6169038
MO,2021-10-09,0.89,0.486,6169038
MO,2021-10-10,0.89,0.486,6169038
MO,2021-10-11,0.89,0.487,6169038
MO,2021-10-12,0.89,0.487,6169038
MO,2021-10-13,0.89,0.487,6169038
MO,2021-10-14,0.9,0.489,6169038
MO,2021-10-15,0.9,0.49,6169038
MO,2021-10-16,0.91,0.49,6169038
MO,2021-10-17,0.91,0.491,6169038
MO,2021-10-18,0.92,0.491,6169038
MO,2021-10-19,0.92,0.491,6169038
MO,2021-10-20,0.93,0.492,6169038
MO,2021-10-21,0.94,0.492,6169038
MO,2021-10-22,0.95,0.493,6169038
MO,2021-10-23,0.96,0.494,6169038
MO,2021-10-24,0.97,0.494,6169038
MO,2021-10-25,0.98,0.495,6169038
MO,2021-10-26,0.99,0.495,6169038
MO,2021-10-27,1,0.495,6169038
MO,2021-10-28,1.01,0.496,6169038
MO,2021-10-29,1.02,0.497,6169038
MO,2021-10-30,1.03,0.498,6169038
MO,2021-10-31,1.04,0.498,6169038
MO,2021-11-01,1.05,0.498,6169038
MO,2021-11-02,1.06,0.498,6169038
MO,2021-11-03,1.07,0.499,6169038
MO,2021-11-04,1.07,0.499,6169038
MO,2021-11-05,1.08,0.5,6169038
MO,2021-11-06,1.09,0.5,6169038
MO,2021-11-07,1.09,0.501,6169038
MO,2021-11-08,1.09,0.501,6169038
MO,2021-11-09,1.1,0.501,6169038
MO,2021-11-10,1.1,0.502,6169038
MO,2021-11-11,1.1,0.503,6169038
MO,2021-11-12,1.1,0.503,6169038
MO,2021-11-13,1.1,0.504,6169038
MO,2021-11-14,1.1,0.504,6169038
MO,2021-11-15,1.1,0.504,6169038
MO,2021-11-16,1.1,0.505,6169038
MO,2021-11-17,1.1,0.505,6169038
MO,2021-11-18,1.11,0.505,6169038
MO,2021-11-19,1.12,0.506,6169038
MO,2021-11-20,1.12,0.506,6169038
MO,2021-11-21,1.13,0.507,6169038
MO,2021-11-22,1.14,0.507,6169038
MO,2021-11-23,1.15,0.507,6169038
MO,2021-11-24,1.16,0.508,6169038
MO,2021-11-25,1.17,0.508,6169038
MO,2021-11-26,1.18,0.508,6169038
MO,2021-11-27,1.18,0.508,6169038
MO,2021-11-28,1.18,0.508,6169038
MO,2021-11-29,1.18,0.508,6169038
MO,2021-11-30,1.18,0.509,6169038
MO,2021-12-01,1.18,0.51,6169038
MO,2021-12-02,1.17,0.511,6169038
MO,2021-12-03,1.16,0.512,6169038
MO,2021-12-04,1.15,0.514,6169038
MO,2021-12-05,1.14,0.515,6169038
MO,2021-12-06,1.12,0.517,6169038
MO,2021-12-07,1.11,0.517,6169038
MO,2021-12-08,1.09,0.518,6169038
MO,2021-12-09,1.08,0.518,6169038
MO,2021-12-10,1.07,0.519,6169038
MO,2021-12-11,1.07,0.521,6169038
MO,2021-12-12,1.06,0.521,6169038
MO,2021-12-13,1.06,0.522,6169038
MO,2021-12-14,1.06,0.522,6169038
MO,2021-12-15,1.06,0.523,6169038
MO,2021-12-16,1.07,0.524,6169038
MO,2021-12-17,1.08,0.525,6169038
MO,2021-12-18,1.1,0.526,6169038
MO,2021-12-19,1.11,0.526,6169038
MO,2021-12-20,1.13,0.527,6169038
MO,2021-12-21,1.16,0.527,6169038
MO,2021-12-22,1.18,0.528,6169038
MO,2021-12-23,1.21,0.528,6169038
MO,2021-12-24,1.23,0.529,6169038
MO,2021-12-25,1.26,0.529,6169038
MO,2021-12-26,1.28,0.529,6169038
MO,2021-12-27,1.3,0.529,6169038
MO,2021-12-28,1.32,0.529,6169038
MO,2021-12-29,1.33,0.53,6169038
MO,2021-12-30,1.34,0.53,6169038
MO,2021-12-31,1.34,0.531,6169038
MO,2022-01-01,1.34,0.531,6169038
MO,2022-01-02,1.33,0.531,6169038
MO,2022-01-03,1.32,0.531,6169038
MO,2022-01-04,1.3,0.531,6169038
MO,2022-01-05,1.28,0.531,6169038
MO,2022-01-06,1.26,0.532,6169038
MO,2022-01-07,1.24,0.533,6169038
MO,2022-01-08,1.21,0.533,6169038
MO,2022-01-09,1.19,0.533,6169038
MO,2022-01-10,1.16,0.533,6169038
MO,2022-01-11,1.13,0.534,6169038
MO,2022-01-12,1.11,0.535,6169038
MO,2022-01-13,1.08,0.535,6169038
MO,2022-01-14,1.06,0.536,6169038
MO,2022-01-15,1.04,0.536,6169038
MO,2022-01-16,1.01,0.537,6169038
MO,2022-01-17,0.99,0.537,6169038
MO,2022-01-18,0.97,0.537,6169038
MO,2022-01-19,0.94,0.54,6169038
MO,2022-01-20,0.92,0.54,6169038
MO,2022-01-21,0.9,0.541,6169038
MO,2022-01-22,0.87,0.541,6169038
MO,2022-01-23,0.85,0.541,6169038
MO,2022-01-24,0.82,0.541,6169038
MO,2022-01-25,0.8,0.542,6169038
MO,2022-01-26,0.77,0.542,6169038
MO,2022-01-27,0.75,0.542,6169038
MO,2022-01-28,0.73,0.543,6169038
MO,2022-01-29,0.71,0.543,6169038
MO,2022-01-30,0.69,0.543,6169038
MO,2022-01-31,0.68,0.544,6169038
MO,2022-02-01,0.66,0.544,6169038
MO,2022-02-02,0.65,0.544,6169038
MO,2022-02-03,0.64,0.545,6169038
MO,2022-02-04,0.64,0.545,6169038
MO,2022-02-05,0.63,0.545,6169038
MO,2022-02-06,0.63,0.545,6169038
MO,2022-02-07,0.63,0.545,6169038
MO,2022-02-08,0.63,0.546,6169038
MO,2022-02-09,0.63,0.546,6169038
MO,2022-02-10,0.63,0.547,6169038
MO,2022-02-11,0.63,0.547,6169038
MO,2022-02-12,0.63,0.547,6169038
MO,2022-02-13,0.63,0.547,6169038
MO,2022-02-14,0.63,0.547,6169038
MO,2022-02-15,0.63,0.548,6169038
MO,2022-02-16,0.63,0.549,6169038
MO,2022-02-17,0.63,0.549,6169038
MO,2022-02-18,0.63,0.549,6169038
MO,2022-02-19,0.63,0.549,6169038
MO,2022-02-20,0.63,0.549,6169038
MO,2022-02-21,0.63,0.549,6169038
MO,2022-02-22,0.63,0.549,6169038
MO,2022-02-23,0.63,0.55,6169038
MO,2022-02-24,0.64,0.55,6169038
MO,2022-02-25,0.64,0.551,6169038
MO,2022-02-26,0.65,0.551,6169038
MO,2022-02-27,0.66,0.551,6169038
,2021-03-01,1.09,0,
,2021-03-02,1.09,0,
,2021-03-03,1.09,0,
,2021-03-04,1.1,0,
,2021-03-05,1.11,0.155,
,2021-03-06,1.12,0.156,
,2021-03-07,1.14,0.158,
,2021-03-08,1.15,0.158,
,2021-03-09,1.17,0.161,
,2021-03-10,1.19,0.163,
,2021-03-11,1.2,0.166,
,2021-03-12,1.22,0.168,
,2021-03-13,1.23,0.171,
,2021-03-14,1.23,0.171,
,2021-03-15,1.23,0.171,
,2021-03-16,1.23,0.176,
,2021-03-17,1.22,0.178,
,2021-03-18,1.21,0.181,
,2021-03-19,1.19,0.186,
,2021-03-20,1.17,0.189,
,2021-03-21,1.15,0.194,
,2021-03-22,1.13,0.194,
,2021-03-23,1.11,0.196,
,2021-03-24,1.09,0.2,
,2021-03-25,1.07,0.203,
,2021-03-26,1.05,0.207,
,2021-03-27,1.04,0.211,
,2021-03-28,1.03,0.214,
,2021-03-29,1.02,0.218,
,2021-03-30,1.01,0.22,
,2021-03-31,1.01,0.225,
,2021-04-01,1,0.227,
,2021-04-02,1,0.227,
,2021-04-03,1,0.232,
,2021-04-04,1,0.232,
,2021-04-05,1,0.232,
,2021-04-06,1,0.236,
,2021-04-07,1,0.24,
,2021-04-08,1,0.244,
,2021-04-09,1,0.247,
,2021-04-10,1,0.254,
,2021-04-11,1,0.262,
,2021-04-12,1,0.262,
,2021-04-13,1,0.265,
,2021-04-14,1,0.268,
,2021-04-15,1,0.273,
,2021-04-16,1,0.277,
,2021-04-17,1,0.283,
,2021-04-18,1,0.29,
,2021-04-19,1,0.292,
,2021-04-20,1,0.297,
,2021-04-21,1,0.3,
,2021-04-22,1,0.304,
,2021-04-23,1,0.304,
,2021-04-24,1,0.31,
,2021-04-25,1,0.314,
,2021-04-26,1,0.317,
,2021-04-27,1,0.322,
,2021-04-28,1,0.327,
,2021-04-29,1,0.332,
,2021-04-30,1,0.337,
,2021-05-01,1,0.341,
,2021-05-02,1,0.344,
,2021-05-03,1,0.344,
,2021-05-04,1.01,0.348,
,2021-05-05,1.01,0.353,
,2021-05-06,1.01,0.359,
,2021-05-07,1.02,0.362,
,2021-05-08,1.03,0.367,
,2021-05-09,1.04,0.369,
,2021-05-10,1.05,0.369,
,2021-05-11,1.07,0.373,
,2021-05-12,1.09,0.376,
,2021-05-13,1.1,0.379,
,2021-05-14,1.12,0.381,
,2021-05-15,1.14,0.385,
,2021-05-16,1.16,0.39,
,2021-05-17,1.17,0.39,
,2021-05-18,1.19,0.393,
,2021-05-19,1.2,0.396,
,2021-05-20,1.2,0.397,
,2021-05-21,1.2,0.399,
,2021-05-22,1.2,0.401,
,2021-05-23,1.19,0.405,
,2021-05-24,1.18,0.405,
,2021-05-25,1.17,0.408,
,2021-05-26,1.15,0.41,
,2021-05-27,1.14,0.414,
,2021-05-28,1.12,0.416,
,2021-05-29,1.1,0.418,
,2021-05-30,1.08,0.424,
,2021-05-31,1.06,0.424,
,2021-06-01,1.05,0.424,
,2021-06-02,1.04,0.428,
,2021-06-03,1.03,0.428,
,2021-06-04,1.02,0.43,
,2021-06-05,1.01,0.431,
,2021-06-06,1.01,0.433,
,2021-06-07,1,0.433,
,2021-06-08,1,0.44,
,2021-06-09,1,0.44,
,2021-06-10,1,0.442,
,2021-06-11,1,0.445,
,2021-06-12,1,0.448,
,2021-06-13,1,0.452,
,2021-06-14,1,0.452,
,2021-06-15,1,0.458,
,2021-06-16,1,0.461,
,2021-06-17,1,0.463,
,2021-06-18,1,0.466,
,2021-06-19,1,0.468,
,2021-06-20,1,0.468,
,2021-06-21,1,0.468,
,2021-06-22,1,0.474,
,2021-06-23,1,0.478,
,2021-06-24,1,0.481,
,2021-06-25,1,0.484,
,2021-06-26,1,0.486,
,2021-06-27,1,0.486,
,2021-06-28,1,0.487,
,2021-06-29,1,0.491,
,2021-06-30,1,0.495,
,2021-07-01,1,0.495,
,2021-07-02,1,0.495,
,2021-07-03,1,0.5,
,2021-07-04,1,0.5,
,2021-07-05,1,0.5,
,2021-07-06,1,0.505,
,2021-07-07,1,0.507,
,2021-07-08,1,0.508,
