state_id,date,new_cases,vaccinated_ratio,hospital_beds,new_deaths,infection_rate,population,requirements
AL,2021-06-15,290,0.306,249,7,0.86,4934193,f
AL,2021-06-16,160,0.308,273,7,0.87,4934193,f
AL,2021-06-17,0,0.315,262,0,0.88,4934193,f
AL,2021-06-18,334,0.316,321,18,0.89,4934193,f
AL,2021-06-19,0,0.318,299,0,0.9,4934193,f
AL,2021-06-20,0,0.319,263,0,0.92,4934193,f
AL,2021-06-21,356,0.319,233,5,0.94,4934193,f
AL,2021-06-22,0,0.32,247,0,0.97,4934193,f
AL,2021-06-23,381,0.32,254,17,0.99,4934193,f
AL,2021-06-24,0,0.321,249,0,1.02,4934193,f
AL,2021-06-25,540,0.321,234,8,1.05,4934193,f
AL,2021-06-26,0,0.322,278,0,1.08,4934193,f
AL,2021-06-27,0,0.323,272,0,1.12,4934193,f
AL,2021-06-28,517,0.324,253,2,1.15,4934193,f
AL,2021-06-29,0,0.325,252,0,1.18,4934193,f
AL,2021-06-30,532,0.325,284,14,1.21,4934193,f
AL,2021-07-01,0,0.327,291,0,1.25,4934193,f
AL,2021-07-02,315,0.327,1670,6,1.28,4934193,f
AL,2021-07-03,0,0.329,282,0,1.31,4934193,f
AL,2021-07-04,0,0.329,308,0,1.33,4934193,f
AL,2021-07-05,0,0.33,298,0,1.36,4934193,f
AL,2021-07-06,0,0.33,287,0,1.38,4934193,f
AL,2021-07-07,1613,0.33,329,29,1.4,4934193,f
AL,2021-07-08,0,0.331,339,0,1.41,4934193,f
AL,2021-07-09,1160,0.332,345,11,1.42,4934193,f
AL,2021-07-10,534,0.332,382,4,1.43,4934193,f
AL,2021-07-11,0,0.333,353,0,1.44,4934193,f
AL,2021-07-12,610,0.333,347,0,1.44,4934193,f
AL,2021-07-13,0,0.334,377,0,1.44,4934193,f
AL,2021-07-14,1398,0.334,428,26,1.44,4934193,f
AL,2021-07-15,965,0.336,455,11,1.44,4934193,f
AL,2021-07-16,999,0.336,478,3,1.43,4934193,f
AL,2021-07-17,901,0.336,539,1,1.42,4934193,f
AL,2021-07-18,724,0.337,571,0,1.42,4934193,f
AL,2021-07-19,718,0.337,581,0,1.41,4934193,f
AL,2021-07-20,1391,0.337,634,17,1.4,4934193,f
AL,2021-07-21,1632,0.339,699,2,1.39,4934193,f
AL,2021-07-22,1567,0.339,777,6,1.38,4934193,f
AL,2021-07-23,1733,0.339,819,4,1.37,4934193,f
AL,2021-07-24,1888,0.34,925,11,1.35,4934193,f
AL,2021-07-25,1536,0.34,1031,0,1.34,4934193,f
AL,2021-07-26,1403,0.341,1076,0,1.33,4934193,f
AL,2021-07-27,2667,0.341,1183,9,1.31,4934193,f
AL,2021-07-28,2726,0.342,1273,18,1.3,4934193,f
AL,2021-07-29,2730,0.342,1394,6,1.28,4934193,f
AL,2021-07-30,0,0.343,1473,0,1.27,4934193,f
AL,2021-07-31,5414,0.343,1562,20,1.25,4934193,f
AL,2021-08-01,1798,0.344,1554,0,1.24,4934193,f
AL,2021-08-02,1705,0.344,1701,0,1.22,4934193,f
AL,2021-08-03,3307,0.345,1813,6,1.21,4934193,f
AL,2021-08-04,3399,0.346,1954,19,1.19,4934193,f
AL,2021-08-05,3817,0.346,1998,13,1.18,4934193,f
AL,2021-08-06,3685,0.347,2092,26,1.17,4934193,f
AL,2021-08-07,3891,0.348,2176,24,1.15,4934193,f
AL,2021-08-08,0,0.348,2259,0,1.14,4934193,f
AL,2021-08-09,4877,0.349,2328,1,1.13,4934193,f
AL,2021-08-10,3815,0.35,2397,23,1.12,4934193,f
AL,2021-08-11,3851,0.35,2512,41,1.11,4934193,f
AL,2021-08-12,4167,0.351,2596,35,1.1,4934193,f
AL,2021-08-13,3986,0.352,2626,41,1.09,4934193,f
AL,2021-08-14,0,0.352,2628,0,1.09,4934193,f
AL,2021-08-15,6992,0.354,2721,33,1.08,4934193,f
AL,2021-08-16,2466,0.356,2795,1,1.08,4934193,f
AL,2021-08-17,4023,0.357,2902,33,1.07,4934193,f
AL,2021-08-18,4465,0.357,2914,40,1.07,4934193,f
AL,2021-08-19,3890,0.359,2941,42,1.07,4934193,f
AL,2021-08-20,3799,0.361,2921,28,1.06,4934193,f
AL,2021-08-21,6210,0.363,2884,58,1.06,4934193,f
AL,2021-08-22,3315,0.363,2924,0,1.06,4934193,f
AL,2021-08-23,2588,0.366,2963,0,1.06,4934193,f
AL,2021-08-24,0,0.368,2914,0,1.05,4934193,f
AL,2021-08-25,0,0.368,3044,0,1.05,4934193,f
AL,2021-08-26,11142,0.37,2979,103,1.05,4934193,f
AL,2021-08-27,5033,0.375,3094,50,1.04,4934193,f
AL,2021-08-28,6190,0.377,3054,66,1.03,4934193,f
AL,2021-08-29,3433,0.379,3066,3,1.03,4934193,f
AL,2021-08-30,3072,0.381,3116,0,1.02,4934193,f
AL,2021-08-31,5206,0.383,3084,61,1.01,4934193,f
AL,2021-09-01,4691,0.384,3100,8,1,4934193,f
AL,2021-09-02,5312,0.386,3072,39,0.99,4934193,f
AL,2021-09-03,5128,0.388,2989,64,0.98,4934193,f
AL,2021-09-04,4420,0.391,2988,20,0.97,4934193,f
AL,2021-09-05,2842,0.391,3004,1,0.96,4934193,f
AL,2021-09-06,2566,0.393,3063,1,0.95,4934193,f
AL,2021-09-07,2672,0.394,3023,4,0.94,4934193,f
AL,2021-09-08,4791,0.395,2875,68,0.93,4934193,f
AL,2021-09-09,4367,0.396,2910,64,0.92,4934193,f
AL,2021-09-10,4800,0.399,2860,53,0.91,4934193,f
AL,2021-09-11,4494,0.4,2796,68,0.91,4934193,f
AL,2021-09-12,1794,0.402,2775,3,0.9,4934193,f
AL,2021-09-13,2692,0.404,2761,2,0.89,4934193,f
AL,2021-09-14,3944,0.404,2636,40,0.89,4934193,f
AL,2021-09-15,3651,0.405,2576,66,0.88,4934193,f
AL,2021-09-16,3972,0.407,2445,72,0.88,4934193,f
AL,2021-09-17,2974,0.41,2381,192,0.87,4934193,f
AL,2021-09-18,3462,0.411,2325,161,0.86,4934193,f
AL,2021-09-19,2090,0.413,2260,1,0.85,4934193,f
AL,2021-09-20,1920,0.414,2168,0,0.84,4934193,f
AL,2021-09-21,3220,0.416,2016,250,0.83,4934193,f
AL,2021-09-22,3018,0.417,1969,205,0.82,4934193,f
AL,2021-09-23,3366,0.417,1949,133,0.81,4934193,f
AL,2021-09-24,2569,0.418,1860,123,0.8,4934193,f
AL,2021-09-25,2937,0.42,1825,101,0.79,4934193,f
AL,2021-09-26,1633,0.422,1819,0,0.78,4934193,f
AL,2021-09-27,1594,0.423,1760,3,0.77,4934193,f
AL,2021-09-28,1984,0.425,1679,130,0.76,4934193,f
AL,2021-09-29,2141,0.425,1601,45,0.75,4934193,f
AL,2021-09-30,1702,0.426,1522,99,0.74,4934193,f
AL,2021-10-01,1845,0.426,1418,94,0.73,4934193,f
AL,2021-10-02,1480,0.427,1380,76,0.73,4934193,f
AL,2021-10-03,892,0.429,1396,1,0.72,4934193,f
AL,2021-10-04,736,0.43,1314,1,0.72,4934193,f
AL,2021-10-05,1549,0.431,1291,71,0.72,4934193,f
AL,2021-10-06,1272,0.432,1243,70,0.73,4934193,f
AL,2021-10-07,1262,0.432,1188,63,0.73,4934193,f
AL,2021-10-08,1049,0.434,1114,81,0.74,4934193,f
AL,2021-10-09,919,0.434,1131,101,0.76,4934193,f
AL,2021-10-10,653,0.435,1157,1,0.77,4934193,f
AL,2021-10-11,467,0.436,1121,1,0.78,4934193,f
AL,2021-10-12,886,0.436,1043,10,0.8,4934193,f
AL,2021-10-13,1016,0.437,991,111,0.81,4934193,f
AL,2021-10-14,1050,0.437,957,121,0.83,4934193,f
AL,2021-10-15,1143,0.438,911,41,0.84,4934193,f
AL,2021-10-16,787,0.439,885,37,0.85,4934193,f
AL,2021-10-17,544,0.44,897,0,0.86,4934193,f
AL,2021-10-18,338,0.44,875,0,0.87,4934193,f
AL,2021-10-19,961,0.44,805,84,0.88,4934193,f
AL,2021-10-20,665,0.441,785,48,0.88,4934193,f
AL,2021-10-21,1065,0.442,742,9,0.88,4934193,f
AL,2021-10-22,1598,0.443,714,58,0.88,4934193,f
AL,2021-10-23,945,0.444,698,28,0.88,4934193,f
AL,2021-10-24,414,0.444,725,1,0.88,4934193,f
AL,2021-10-25,301,0.444,692,0,0.88,4934193,f
AL,2021-10-26,943,0.444,672,17,0.88,4934193,f
AL,2021-10-27,0,0.445,663,8,0.88,4934193,f
AL,2021-10-28,0,0.446,654,52,0.87,4934193,f
AL,2021-10-29,0,0.447,610,48,0.87,4934193,f
AL,2021-10-30,488,0.447,620,41,0.87,4934193,f
AL,2021-10-31,394,0.448,626,0,0.88,4934193,f
AL,2021-11-01,217,0.448,639,0,0.88,4934193,f
AL,2021-11-02,745,0.448,565,56,0.89,4934193,f
AL,2021-11-03,484,0.449,550,47,0.89,4934193,f
AL,2021-11-04,1089,0.45,513,58,0.9,4934193,f
AL,2021-11-05,575,0.45,518,52,0.9,4934193,f
AL,2021-11-06,583,0.45,523,48,0.91,4934193,f
AL,2021-11-07,292,0.451,504,0,0.91,4934193,f
AL,2021-11-08,223,0.451,501,0,0.92,4934193,f
AL,2021-11-09,995,0.452,464,45,0.92,4934193,f
AL,2021-11-10,178,0.452,453,38,0.92,4934193,f
AL,2021-11-11,686,0.453,412,17,0.92,4934193,f
AL,2021-11-12,722,0.453,388,0,0.92,4934193,f
AL,2021-11-13,600,0.453,413,47,0.92,4934193,f
AL,2021-11-14,259,0.455,429,0,0.92,4934193,f
AL,2021-11-15,258,0.455,425,0,0.91,4934193,f
AL,2021-11-16,542,0.455,387,18,0.91,4934193,f
AL,2021-11-17,496,0.456,419,26,0.91,4934193,f
AL,2021-11-18,492,0.456,415,18,0.91,4934193,f
AL,2021-11-19,473,0.457,431,20,0.91,4934193,f
AL,2021-11-20,680,0.457,430,10,0.91,4934193,f
AL,2021-11-21,272,0.458,466,0,0.92,4934193,f
AL,2021-11-22,253,0.458,454,0,0.93,4934193,f
AL,2021-11-23,619,0.458,429,13,0.94,4934193,f
AL,2021-11-24,416,0.46,411,16,0.95,4934193,f
AL,2021-11-25,398,0.46,366,13,0.96,4934193,f
AL,2021-11-26,0,0.46,377,0,0.98,4934193,f
AL,2021-11-27,357,0.46,409,0,1,4934193,f
AL,2021-11-28,157,0.46,442,0,1.02,4934193,f
AL,2021-11-29,176,0.461,450,1,1.04,4934193,f
AL,2021-11-30,477,0.462,432,3,1.06,4934193,f
AL,2021-12-01,536,0.462,449,24,1.08,4934193,f
AL,2021-12-02,767,0.463,443,14,1.1,4934193,f
AL,2021-12-03,595,0.464,447,15,1.12,4934193,f
AL,2021-12-04,478,0.464,468,13,1.14,4934193,f
AL,2021-12-05,361,0.465,498,0,1.16,4934193,f
AL,2021-12-06,281,0.465,517,0,1.17,4934193,f
AL,2021-12-07,630,0.466,478,14,1.19,4934193,f
AL,2021-12-08,687,0.466,463,4,1.2,4934193,f
AL,2021-12-09,549,0.467,452,0,1.22,4934193,f
AL,2021-12-10,592,0.468,448,40,1.24,4934193,f
AL,2021-12-11,713,0.468,482,22,1.26,4934193,f
AL,2021-12-12,330,0.469,517,0,1.28,4934193,f
AL,2021-12-13,294,0.469,494,0,1.3,4934193,f
AL,2021-12-14,1655,0.47,472,20,1.33,4934193,f
AL,2021-12-15,647,0.47,496,19,1.36,4934193,f
AL,2021-12-16,816,0.47,497,16,1.39,4934193,f
AL,2021-12-17,908,0.471,486,23,1.42,4934193,f
AL,2021-12-18,692,0.472,514,10,1.45,4934193,f
AL,2021-12-19,552,0.472,560,0,1.48,4934193,f
AL,2021-12-20,552,0.472,524,0,1.51,4934193,f
AL,2021-12-21,1254,0.472,548,15,1.54,4934193,f
AL,2021-12-22,1460,0.473,553,12,1.56,4934193,f
AL,2021-12-23,2060,0.473,570,22,1.58,4934193,f
AL,2021-12-24,2466,0.475,593,16,1.6,4934193,f
AL,2021-12-25,2449,0.475,580,0,1.6,4934193,f
AL,2021-12-26,863,0.475,651,0,1.6,4934193,f
AL,2021-12-27,1679,0.475,694,0,1.6,4934193,f
AL,2021-12-28,3705,0.476,730,18,1.58,4934193,f
AL,2021-12-29,5975,0.476,876,18,1.56,4934193,f
AL,2021-12-30,8256,0.476,943,1,1.54,4934193,f
AL,2021-12-31,8051,0.477,1027,0,1.51,4934193,f
AL,2022-01-01,0,0.477,1103,0,1.48,4934193,f
AL,2022-01-02,12927,0.477,1256,0,1.45,4934193,f
AL,2022-01-03,4062,0.478,1285,0,1.41,4934193,f
AL,2022-01-04,7572,0.478,1419,41,1.38,4934193,f
AL,2022-01-05,11075,0.479,1549,7,1.35,4934193,f
AL,2022-01-06,12626,0.479,1648,40,1.31,4934193,f
AL,2022-01-07,12972,0.48,1744,42,1.28,4934193,f
AL,2022-01-08,8332,0.48,1842,39,1.26,4934193,f
AL,2022-01-09,12452,0.48,1947,0,1.23,4934193,f
AL,2022-01-10,6250,0.481,2053,0,1.21,4934193,f
AL,2022-01-11,8536,0.481,2136,6,1.18,4934193,f
AL,2022-01-12,11204,0.482,2270,11,1.16,4934193,f
AL,2022-01-13,0,0.482,2381,0,1.14,4934193,f
AL,2022-01-14,0,0.483,2514,0,1.12,4934193,f
AL,2022-01-15,0,0.484,2541,0,1.1,4934193,f
AL,2022-01-16,51856,0.484,2614,93,1.08,4934193,f
AL,2022-01-17,8058,0.484,2715,0,1.06,4934193,f
AL,2022-01-18,6728,0.484,2897,0,1.04,4934193,f
AL,2022-01-19,17106,0.489,2976,22,1.01,4934193,f
AL,2022-01-20,15986,0.489,3042,36,0.99,4934193,f
AL,2022-01-21,16525,0.49,3047,32,0.97,4934193,f
AL,2022-01-22,16506,0.49,2992,2,0.94,4934193,f
AL,2022-01-23,9807,0.492,3110,0,0.92,4934193,f
AL,2022-01-24,5955,0.492,3212,0,0.89,4934193,f
AL,2022-01-25,0,0.492,3307,0,0.87,4934193,f
AL,2022-01-26,0,0.493,3231,0,0.84,4934193,f
AL,2022-01-27,0,0.493,3288,0,0.82,4934193,f
AL,2022-01-28,0,0.494,3248,0,0.79,4934193,f
AL,2022-01-29,53159,0.494,3104,260,0.76,4934193,f
AL,2022-01-30,6490,0.494,3113,0,0.74,4934193,f
AL,2022-01-31,5459,0.495,3191,0,0.71,4934193,f
AL,2022-02-01,5639,0.495,3043,60,0.69,4934193,f
AL,2022-02-02,5404,0.495,2978,69,0.66,4934193,f
AL,2022-02-03,0,0.495,2930,0,0.64,4934193,f
AL,2022-02-04,11196,0.496,2866,156,0.62,4934193,f
AL,2022-02-05,1924,0.496,2756,0,0.59,4934193,f
AL,2022-02-06,0,0.496,2710,0,0.58,4934193,f
AL,2022-02-07,3456,0.497,2670,16,0.56,4934193,f
AL,2022-02-08,4507,0.497,2539,20,0.54,4934193,f
AL,2022-02-09,3649,0.498,2434,45,0.53,4934193,f
AL,2022-02-10,2713,0.498,2314,50,0.52,4934193,f
AL,2022-02-11,2835,0.498,2167,3,0.52,4934193,f
AL,2022-02-12,2438,0.498,1992,66,0.52,4934193,f
AL,2022-02-13,1054,0.499,1922,0,0.52,4934193,f
AL,2022-02-14,724,0.499,1891,0,0.52,4934193,f
AL,2022-02-15,2136,0.499,1860,85,0.53,4934193,f
AL,2022-02-16,1975,0.499,1731,93,0.54,4934193,f
AL,2022-02-17,2108,0.5,1663,38,0.55,4934193,f
AL,2022-02-18,1440,0.5,1548,90,0.57,4934193,f
AL,2022-02-19,1153,0.5,1447,56,0.58,4934193,f
AL,2022-02-20,484,0.501,1431,0,0.6,4934193,f
AL,2022-02-21,392,0.501,1382,0,0.62,4934193,f
AL,2022-02-22,639,0.501,1260,5,0.64,4934193,f
AL,2022-02-23,1232,0.501,1150,69,0.66,4934193,f
AL,2022-02-24,1225,0.502,1073,95,0.68,4934193,f
AL,2022-02-25,1257,0.502,1073,84,0.7,4934193,f
AL,2022-02-26,1169,0.502,953,39,0.72,4934193,f
AL,2022-02-27,358,0.502,941,0,0.74,4934193,f
AR,2021-03-01,94,0,477,7,0.86,3033946,t
AR,2021-03-02,440,0,452,4,0.86,3033946,t
AR,2021-03-03,404,0,500,7,0.85,3033946,t
AR,2021-03-04,403,0,504,12,0.85,3033946,t
AR,2021-03-05,570,0.085,471,10,0.85,3033946,t
AR,2021-03-06,327,0.088,441,14,0.85,3033946,t
AR,2021-03-07,165,0.091,422,22,0.84,3033946,t
AR,2021-03-08,133,0.092,347,24,0.84,3033946,t
AR,2021-03-09,432,0.093,342,14,0.84,3033946,t
AR,2021-03-10,317,0.095,376,25,0.83,3033946,t
AR,2021-03-11,340,0.095,349,28,0.83,3033946,t
AR,2021-03-12,459,0.098,320,27,0.83,3033946,t
AR,2021-03-13,314,0.103,325,18,0.83,3033946,t
AR,2021-03-14,130,0.103,310,19,0.83,3033946,t
AR,2021-03-15,117,0.104,297,7,0.83,3033946,t
AR,2021-03-16,396,0.104,289,12,0.83,3033946,t
AR,2021-03-17,325,0.106,303,14,0.83,3033946,t
AR,2021-03-18,264,0.108,287,8,0.83,3033946,t
AR,2021-03-19,228,0.11,258,14,0.83,3033946,t
AR,2021-03-20,274,0.111,263,4,0.83,3033946,t
AR,2021-03-21,108,0.114,236,6,0.83,3033946,t
AR,2021-03-22,52,0.116,195,5,0.84,3033946,t
AR,2021-03-23,239,0.116,212,3,0.84,3033946,t
AR,2021-03-24,231,0.118,222,13,0.84,3033946,t
AR,2021-03-25,334,0.122,227,11,0.85,3033946,t
AR,2021-03-26,184,0.125,218,12,0.85,3033946,t
AR,2021-03-27,165,0.129,214,7,0.86,3033946,t
AR,2021-03-28,69,0.134,212,5,0.87,3033946,t
AR,2021-03-29,79,0.135,185,6,0.88,3033946,t
AR,2021-03-30,178,0.136,201,15,0.89,3033946,t
AR,2021-03-31,212,0.139,197,10,0.9,3033946,t
AR,2021-04-01,211,0.143,200,10,0.91,3033946,t
AR,2021-04-02,144,0.149,186,3,0.93,3033946,t
AR,2021-04-03,217,0.159,163,2,0.94,3033946,t
AR,2021-04-04,84,0.16,168,2,0.95,3033946,t
AR,2021-04-05,44,0.161,171,5,0.97,3033946,t
AR,2021-04-06,163,0.162,187,5,0.98,3033946,t
AR,2021-04-07,244,0.167,202,7,0.99,3033946,t
AR,2021-04-08,199,0.172,192,2,1,3033946,t
AR,2021-04-09,178,0.177,206,0,1.01,3033946,t
AR,2021-04-10,171,0.183,206,0,1.02,3033946,t
AR,2021-04-11,100,0.188,181,0,1.02,3033946,t
AR,2021-04-12,69,0.19,180,4,1.03,3033946,t
AR,2021-04-13,224,0.191,198,8,1.03,3033946,t
AR,2021-04-14,220,0.196,203,7,1.03,3033946,t
AR,2021-04-15,283,0.201,193,6,1.03,3033946,t
AR,2021-04-16,237,0.206,196,6,1.03,3033946,t
AR,2021-04-17,221,0.211,201,1,1.03,3033946,t
AR,2021-04-18,45,0.216,197,1,1.03,3033946,t
AR,2021-04-19,59,0.217,199,5,1.03,3033946,t
AR,2021-04-20,198,0.218,222,7,1.03,3033946,t
AR,2021-04-21,352,0.222,210,2,1.03,3033946,t
AR,2021-04-22,161,0.227,212,3,1.03,3033946,t
AR,2021-04-23,236,0.232,188,5,1.03,3033946,t
AR,2021-04-24,184,0.236,183,1,1.03,3033946,t
AR,2021-04-25,64,0.24,195,1,1.03,3033946,t
AR,2021-04-26,63,0.242,211,2,1.03,3033946,t
AR,2021-04-27,229,0.243,213,5,1.03,3033946,t
AR,2021-04-28,291,0.246,214,1,1.03,3033946,t
AR,2021-04-29,240,0.25,199,9,1.02,3033946,t
AR,2021-04-30,196,0.254,208,4,1.02,3033946,t
AR,2021-05-01,243,0.258,188,2,1.02,3033946,t
AR,2021-05-02,137,0.261,190,2,1.02,3033946,t
AR,2021-05-03,61,0.263,200,4,1.01,3033946,t
AR,2021-05-04,296,0.264,211,5,1.01,3033946,t
AR,2021-05-05,298,0.266,208,2,1.01,3033946,t
AR,2021-05-06,188,0.269,199,3,1,3033946,t
AR,2021-05-07,222,0.272,193,2,1,3033946,t
AR,2021-05-08,245,0.275,197,1,1,3033946,t
AR,2021-05-09,95,0.278,183,1,0.99,3033946,t
AR,2021-05-10,76,0.279,194,3,0.99,3033946,t
AR,2021-05-11,233,0.281,183,6,0.99,3033946,t
AR,2021-05-12,224,0.283,193,7,0.99,3033946,t
AR,2021-05-13,192,0.285,204,6,0.99,3033946,t
AR,2021-05-14,250,0.287,194,7,0.98,3033946,t
AR,2021-05-15,202,0.29,189,3,0.98,3033946,t
AR,2021-05-16,95,0.293,200,1,0.98,3033946,t
AR,2021-05-17,67,0.293,207,2,0.98,3033946,t
AR,2021-05-18,313,0.294,208,9,0.97,3033946,t
AR,2021-05-19,244,0.295,216,0,0.97,3033946,t
AR,2021-05-20,256,0.297,221,3,0.97,3033946,t
AR,2021-05-21,201,0.299,228,3,0.96,3033946,t
AR,2021-05-22,177,0.301,225,5,0.96,3033946,t
AR,2021-05-23,97,0.302,217,1,0.96,3033946,t
AR,2021-05-24,49,0.303,202,3,0.96,3033946,t
AR,2021-05-25,329,0.303,218,4,0.96,3033946,t
AR,2021-05-26,183,0.305,211,3,0.96,3033946,t
AR,2021-05-27,218,0.307,220,2,0.96,3033946,t
AR,2021-05-28,214,0.308,215,1,0.97,3033946,t
AR,2021-05-29,160,0.31,214,0,0.98,3033946,t
AR,2021-05-30,61,0.312,209,2,0.99,3033946,t
AR,2021-05-31,30,0.312,217,1,1,3033946,t
AR,2021-06-01,69,0.312,220,1,1.01,3033946,t
AR,2021-06-02,242,0.313,233,1,1.02,3033946,t
AR,2021-06-03,197,0.314,222,7,1.04,3033946,t
AR,2021-06-04,253,0.315,217,3,1.05,3033946,t
AR,2021-06-05,203,0.316,218,1,1.07,3033946,t
AR,2021-06-06,88,0.318,240,0,1.08,3033946,t
AR,2021-06-07,62,0.318,213,3,1.09,3033946,t
AR,2021-06-08,231,0.319,231,3,1.1,3033946,t
AR,2021-06-09,201,0.32,231,2,1.11,3033946,t
AR,2021-06-10,289,0.321,221,2,1.12,3033946,t
AR,2021-06-11,393,0.321,209,3,1.12,3033946,t
AR,2021-06-12,264,0.323,196,1,1.13,3033946,t
AR,2021-06-13,91,0.324,222,1,1.13,3033946,t
AR,2021-06-14,103,0.326,211,2,1.14,3033946,t
AR,2021-06-15,302,0.327,214,6,1.14,3033946,t
AR,2021-06-16,288,0.328,218,0,1.15,3033946,t
AR,2021-06-17,288,0.329,239,2,1.15,3033946,t
AR,2021-06-18,276,0.33,253,5,1.16,3033946,t
AR,2021-06-19,251,0.332,252,0,1.17,3033946,t
AR,2021-06-20,133,0.333,265,0,1.18,3033946,t
AR,2021-06-21,90,0.334,274,2,1.19,3033946,t
AR,2021-06-22,485,0.334,282,8,1.2,3033946,t
AR,2021-06-23,389,0.335,284,3,1.21,3033946,t
AR,2021-06-24,383,0.336,286,3,1.22,3033946,t
AR,2021-06-25,302,0.337,302,3,1.23,3033946,t
AR,2021-06-26,0,0.338,335,0,1.24,3033946,t
AR,2021-06-27,0,0.339,334,0,1.25,3033946,t
AR,2021-06-28,966,0.34,327,4,1.26,3033946,t
AR,2021-06-29,479,0.34,327,8,1.27,3033946,t
AR,2021-06-30,686,0.341,350,4,1.28,3033946,t
AR,2021-07-01,700,0.343,360,0,1.28,3033946,t
AR,2021-07-02,494,0.344,377,4,1.29,3033946,t
AR,2021-07-03,0,0.344,382,0,1.29,3033946,t
AR,2021-07-04,0,0.345,390,0,1.29,3033946,t
AR,2021-07-05,1246,0.346,381,7,1.29,3033946,t
AR,2021-07-06,270,0.346,434,6,1.29,3033946,t
AR,2021-07-07,1000,0.346,470,7,1.29,3033946,t
AR,2021-07-08,1210,0.347,495,11,1.29,3033946,t
AR,2021-07-09,1155,0.348,523,4,1.29,3033946,t
AR,2021-07-10,0,0.348,561,0,1.28,3033946,t
AR,2021-07-11,0,0.349,574,0,1.28,3033946,t
AR,2021-07-12,2013,0.35,575,7,1.27,3033946,t
AR,2021-07-13,1476,0.35,626,15,1.27,3033946,t
AR,2021-07-14,1309,0.351,672,7,1.26,3033946,t
AR,2021-07-15,980,0.351,698,4,1.26,3033946,t
AR,2021-07-16,1342,0.352,703,11,1.25,3033946,t
AR,2021-07-17,0,0.353,730,0,1.24,3033946,t
AR,2021-07-18,0,0.354,715,0,1.24,3033946,t
AR,2021-07-19,2552,0.354,744,15,1.23,3033946,t
AR,2021-07-20,1875,0.354,808,0,1.22,3033946,t
AR,2021-07-21,1459,0.355,863,13,1.21,3033946,t
AR,2021-07-22,1860,0.356,888,15,1.21,3033946,t
AR,2021-07-23,1987,0.357,893,6,1.2,3033946,t
AR,2021-07-24,2015,0.359,931,7,1.19,3033946,t
AR,2021-07-25,1022,0.36,966,6,1.18,3033946,t
AR,2021-07-26,621,0.36,994,23,1.17,3033946,t
AR,2021-07-27,2052,0.36,1070,10,1.17,3033946,t
AR,2021-07-28,1703,0.361,1101,12,1.16,3033946,t
AR,2021-07-29,2843,0.362,1065,11,1.15,3033946,t
AR,2021-07-30,2544,0.363,1079,13,1.14,3033946,t
AR,2021-07-31,1339,0.364,1099,18,1.13,3033946,t
AR,2021-08-01,1984,0.365,1127,16,1.12,3033946,t
AR,2021-08-02,844,0.366,1210,42,1.11,3033946,t
AR,2021-08-03,2343,0.366,1255,16,1.1,3033946,t
AR,2021-08-04,2838,0.37,1236,15,1.09,3033946,t
AR,2021-08-05,2777,0.372,1268,17,1.08,3033946,t
AR,2021-08-06,3037,0.373,1235,22,1.07,3033946,t
AR,2021-08-07,2633,0.374,1231,21,1.06,3033946,t
AR,2021-08-08,1369,0.376,1267,11,1.05,3033946,t
AR,2021-08-09,995,0.377,1343,21,1.04,3033946,t
AR,2021-08-10,2620,0.377,1400,24,1.04,3033946,t
AR,2021-08-11,2940,0.379,1412,20,1.03,3033946,t
AR,2021-08-12,2318,0.38,1401,30,1.02,3033946,t
AR,2021-08-13,3023,0.382,1427,36,1.01,3033946,t
AR,2021-08-14,2117,0.384,1414,13,1.01,3033946,t
AR,2021-08-15,1517,0.386,1437,22,1,3033946,t
AR,2021-08-16,856,0.387,1440,31,1,3033946,t
AR,2021-08-17,2203,0.388,1411,41,0.99,3033946,t
AR,2021-08-18,2685,0.39,1416,26,0.99,3033946,t
AR,2021-08-19,3549,0.392,1430,16,0.98,3033946,t
AR,2021-08-20,2407,0.394,1387,33,0.98,3033946,t
AR,2021-08-21,2520,0.395,1380,31,0.98,3033946,t
AR,2021-08-22,1229,0.399,1352,29,0.98,3033946,t
AR,2021-08-23,986,0.4,1384,30,0.97,3033946,t
AR,2021-08-24,2223,0.401,1369,45,0.97,3033946,t
AR,2021-08-25,2781,0.404,1396,25,0.97,3033946,t
AR,2021-08-26,2318,0.406,1345,32,0.96,3033946,t
AR,2021-08-27,2866,0.408,1349,30,0.96,3033946,t
AR,2021-08-28,2166,0.41,1323,18,0.95,3033946,t
AR,2021-08-29,787,0.413,1286,25,0.95,3033946,t
AR,2021-08-30,882,0.414,1267,33,0.95,3033946,t
AR,2021-08-31,2626,0.415,1318,22,0.94,3033946,t
AR,2021-09-01,2890,0.418,1348,35,0.94,3033946,t
AR,2021-09-02,2453,0.42,1318,34,0.93,3033946,t
AR,2021-09-03,2129,0.422,1284,19,0.93,3033946,t
AR,2021-09-04,2360,0.425,1261,16,0.92,3033946,t
AR,2021-09-05,1072,0.427,1229,19,0.92,3033946,t
AR,2021-09-06,937,0.428,1216,13,0.92,3033946,t
AR,2021-09-07,583,0.429,1229,38,0.91,3033946,t
AR,2021-09-08,2181,0.429,1245,34,0.91,3033946,t
AR,2021-09-09,2481,0.431,1178,27,0.9,3033946,t
AR,2021-09-10,2159,0.433,1128,30,0.9,3033946,t
AR,2021-09-11,1749,0.435,1116,33,0.9,3033946,t
